major_id,major_name,college_name,college_id
20230420,古典文献学,文学院,41
20230421,汉语言文学,文学院,41
20230430,汉语言文学（强基计划）,文学院,41
20233058,汉语言文学（求是科学班）,文学院,41
20230461,历史学,历史学院,42
20230466,历史学（强基计划）,历史学院,42
20230467,历史学（拔尖班）,历史学院,42
20230411,哲学,哲学学院,43
20230412,哲学（强基计划）,哲学学院,43
20230413,哲学（拔尖班）,哲学学院,43
20230511,英语,外国语学院,38
20230515,翻译,外国语学院,38
20230522,国际组织与国际发展,外国语学院,38
20230531,德语,外国语学院,38
20230532,日语,外国语学院,38
20230533,法语,外国语学院,38
20230534,俄语,外国语学院,38
20230561,西班牙语,外国语学院,38
20230431,新闻学,传媒与国际文化学院,25
20232503,传播学,传媒与国际文化学院,25
20230440,艺术与科技,艺术与考古学院,56
20230442,美术学,艺术与考古学院,56
20230448,考古学,艺术与考古学院,56
20230469,文物与博物馆学,艺术与考古学院,56
20230112,经济学,经济学院,01
20230114,经济学（拔尖班）,经济学院,01
20230115,经济学（国际学生）,经济学院,01
20230121,金融学,经济学院,01
20230125,金融学（国际学生）,经济学院,01
20230126,数字金融（金融学-数学与应用数学）,经济学院,01
20230131,财政学,经济学院,01
20230141,国际经济与贸易,经济学院,01
20230144,国际经济与贸易（国际学生）,经济学院,01
20230210,法学（数字法治卓越班）,光华法学院,A0
20230211,法学,光华法学院,A0
20232003,社会科学试验班（数字法治卓越班）,光华法学院,A0
20230311,教育学,教育学院,03
20230320,智能体育工程,教育学院,03
20230321,体育教育,教育学院,03
20230323,运动训练,教育学院,03
20230327,运动训练（个性化）,教育学院,03
20232004,社会科学试验班（智能财务荣誉项目班）,管理学院,20
20232030,会计学（智能财务班）,管理学院,20
20232031,工商管理,管理学院,20
20232033,会计学,管理学院,20
20232041,信息管理与信息系统,管理学院,20
20232043,商务大数据分析（信息管理与信息系统-统计学）,管理学院,20
20230221,政治学与行政学,公共管理学院,24
20230471,社会学,公共管理学院,24
20232011,农林经济管理,公共管理学院,24
20232401,行政管理,公共管理学院,24
20232402,行政管理(体育),公共管理学院,24
20232404,劳动与社会保障,公共管理学院,24
20232405,土地资源管理,公共管理学院,24
20232407,行政管理（数字公共治理班）,公共管理学院,24
20232402,行政管理(体育),公共体育与艺术部,48
20235501,马克思主义理论,马克思主义学院,55
20230126,数字金融（金融学-数学与应用数学）,数学科学学院,82
20230611,数学与应用数学,数学科学学院,82
20230612,信息与计算科学,数学科学学院,82
20230613,统计学,数学科学学院,82
20232043,商务大数据分析（信息管理与信息系统-统计学）,数学科学学院,82
20233073,数学与应用数学（求是科学班）,数学科学学院,82
20238201,数学与应用数学（强基计划）,数学科学学院,82
20230621,物理学,物理学院,32
20233074,物理学（求是科学班）,物理学院,32
20237601,物理学（强基计划）,物理学院,32
20230631,化学,化学系,77
20233075,化学（求是科学班）,化学系,77
20237701,化学（强基计划）,化学系,77
20230641,地质学,地球科学学院,83
20230643,大气科学,地球科学学院,83
20230648,地理信息科学,地球科学学院,83
20233057,地质学（求是科学班）,地球科学学院,83
20230651,心理学,心理与行为科学系,79
20233055,心理学（求是科学班）,心理与行为科学系,79
20230817,机械工程,机械工程学院,58
20230819,智能制造卓越培养项目,机械工程学院,58
20230921,材料科学与工程,材料科学与工程学院,80
20238001,材料科学与工程（卓越人才培养班）,材料科学与工程学院,80
20230823,能源与环境系统工程,能源工程学院,59
20230911,过程装备与控制工程,能源工程学院,59
20233091,能源与环境系统工程（智慧能源班）,能源工程学院,59
20235901,车辆工程,能源工程学院,59
20235902,能源与环境系统工程（卓越人才培养班）,能源工程学院,59
20235903,过程装备与控制工程（卓越人才培养班）,能源工程学院,59
20231011,电气工程及其自动化,电气工程学院,10
20231015,电气工程及其自动化（卓越人才培养班）,电气工程学院,10
20231021,自动化（电气学院）,电气工程学院,10
20231031,电子信息工程（电气学院）,电气工程学院,10
20231035,电子信息工程（卓越人才培养班）,电气工程学院,10
20231221,建筑学,建筑工程学院,12
20231232,城乡规划,建筑工程学院,12
20231252,土木、水利与交通工程,建筑工程学院,12
20231253,土木、水利与交通工程（卓越人才培养班）,建筑工程学院,12
20231254,智慧城市与建筑工程卓越培养项目,建筑工程学院,12
20230912,化学工程与工艺,化学工程与生物工程学院,81
20230914,生物工程,化学工程与生物工程学院,81
20230916,智慧化工卓越培养项目,化学工程与生物工程学院,81
20236911,海洋工程与技术,海洋学院,74
20236913,海洋科学,海洋学院,74
20236915,智慧海洋卓越培养项目（海洋工程与技术）,海洋学院,74
20236916,智慧海洋卓越培养项目（海洋科学）,海洋学院,74
20237401,海洋贸易与港航物流,海洋学院,74
20230831,工程力学,航空航天学院,26
20232601,飞行器设计与工程,航空航天学院,26
20232602,飞行器设计与工程（卓越人才培养班）,航空航天学院,26
20232603,工程力学（卓越人才培养班）,航空航天学院,26
20232604,工程力学（强基计划）,航空航天学院,26
20232605,工程力学（拔尖班）,航空航天学院,26
20230932,高分子材料与工程,高分子科学与工程学系,65
20236501,高分子材料与工程（卓越人才培养班）,高分子科学与工程学系,65
20236601,光电信息科学与工程,光电科学与工程学院,84
20231100,信息工程,信息与电子工程学院,85
20231133,电子科学与技术,信息与电子工程学院,85
20238511,微电子科学与工程,信息与电子工程学院,85
20238601,自动化（控制）,控制科学与工程学院,86
20238602,机器人工程,控制科学与工程学院,86
20232111,工业设计,计算机科学与技术学院,21
20232112,计算机科学与技术,计算机科学与技术学院,21
20232116,信息安全,计算机科学与技术学院,21
20232117,人工智能,计算机科学与技术学院,21
20232133,AI + X,计算机科学与技术学院,21
20232211,软件工程,计算机科学与技术学院,21
20233007,工科试验班（竺可桢学院图灵班）,计算机科学与技术学院,21
20233040,计算机科学与技术（图灵班）,计算机科学与技术学院,21
20233041,信息安全（图灵班）,计算机科学与技术学院,21
20233042,人工智能（图灵班）,计算机科学与技术学院,21
20231511,生物医学工程,生物医学工程与仪器科学学院,15
20230713,生物科学,生命科学学院,07
20230715,生物科学（强基计划）,生命科学学院,07
20230724,生态学,生命科学学院,07
20230726,生态学（强基计划）,生命科学学院,07
20233076,生物科学（求是科学班）,生命科学学院,07
20231321,食品科学与工程,生物系统工程与食品科学学院,13
20231323,农业工程,生物系统工程与食品科学学院,13
20231326,智慧农业工程卓越培养项目,生物系统工程与食品科学学院,13
20231411,环境科学,环境与资源学院,14
20231421,环境工程,环境与资源学院,14
20231432,农业资源与环境,环境与资源学院,14
20231611,农学,农业与生物技术学院,16
20231622,园林,农业与生物技术学院,16
20231623,园艺,农业与生物技术学院,16
20231631,植物保护,农业与生物技术学院,16
20231641,茶学,农业与生物技术学院,16
20233010,新农科实验班（本博贯通）,农业与生物技术学院,16
20231721,动物科学,动物科学学院,17
20231732,动物医学（五年制）,动物科学学院,17
20231805,临床医学,医学院,18
20231808,临床医学（5+3）,医学院,18
20231810,临床医学（儿科方向）（5+3）,医学院,18
20231841,口腔医学,医学院,18
20231842,口腔医学（5+3）,医学院,18
20231856,生物医学（八年制特选）,医学院,18
20231857,基础医学（强基计划）,医学院,18
20231858,临床医学（国际学生）,医学院,18
20231861,预防医学,医学院,18
20233004,医学实验班（临床医学八年制）,医学院,18
20233056,基础医学（求是科学班）,医学院,18
20231901,药学,药学院,19
20231905,药学（拔尖班）,药学院,19
20232312,汉语言（国际学生）,国际教育学院,23
20230412,哲学（强基计划）,竺可桢学院,30
20230430,汉语言文学（强基计划）,竺可桢学院,30
20230466,历史学（强基计划）,竺可桢学院,30
20230715,生物科学（强基计划）,竺可桢学院,30
20230726,生态学（强基计划）,竺可桢学院,30
20231857,基础医学（强基计划）,竺可桢学院,30
20232604,工程力学（强基计划）,竺可桢学院,30
20233002,混合班,竺可桢学院,30
20233003,人文社科实验班,竺可桢学院,30
20233004,医学实验班（临床医学八年制）,竺可桢学院,30
20233007,工科试验班（竺可桢学院图灵班）,竺可桢学院,30
20233010,新农科实验班（本博贯通）,竺可桢学院,30
20233025,工高班,竺可桢学院,30
20233026,创新与创业管理强化班,竺可桢学院,30
20233028,公共管理强化班,竺可桢学院,30
20233040,计算机科学与技术（图灵班）,竺可桢学院,30
20233041,信息安全（图灵班）,竺可桢学院,30
20233042,人工智能（图灵班）,竺可桢学院,30
20233055,心理学（求是科学班）,竺可桢学院,30
20233056,基础医学（求是科学班）,竺可桢学院,30
20233057,地质学（求是科学班）,竺可桢学院,30
20233058,汉语言文学（求是科学班）,竺可桢学院,30
20233073,数学与应用数学（求是科学班）,竺可桢学院,30
20233074,物理学（求是科学班）,竺可桢学院,30
20233075,化学（求是科学班）,竺可桢学院,30
20233076,生物科学（求是科学班）,竺可桢学院,30
20237601,物理学（强基计划）,竺可桢学院,30
20237701,化学（强基计划）,竺可桢学院,30
20238201,数学与应用数学（强基计划）,竺可桢学院,30
20230401,人文科学试验班,求是学院,90
20230503,外国语言文学类,求是学院,90
20230505,外国语言文学类（小语种）,求是学院,90
20230601,理科试验班类,求是学院,90
20230705,理科试验班类（生命、环境、化学与地学）,求是学院,90
20230904,工科试验班（材料、化工与高分子）,求是学院,90
20231102,工科试验班,求是学院,90
20231103,工科试验班（信息）,求是学院,90
20231203,工科试验班（建筑与土木）,求是学院,90
20231302,应用生物科学（生工食品）,求是学院,90
20231603,应用生物科学（农学）,求是学院,90
20231802,医学试验班类,求是学院,90
20231807,医学试验班类（“5+3”一体化培养）,求是学院,90
20231904,药学类,求是学院,90
20232002,社会科学试验班,求是学院,90
20232512,新闻传播学类,求是学院,90
20236901,工科试验班（海洋）,求是学院,90
